estado,municipio,businesses,employees,Payroll,expenditures,income,payroll_employee_day,profits_biz_day,sales_employee_day,employees_unit
Mexico,Metepec,3364,32491,735.8646382,32183.57231,40260.92288,62.91183526,6062.133321,3442.057705,9.658442331
Mexico,Mexicaltzingo,269,969,4.95551803,375.5657587,488.2942607,14.20570471,1112.897397,1399.765682,3.602230483
Mexico,Morelos,283,1281,3.336388376,195.7226416,245.1087723,7.234773997,451.9998264,531.5048407,4.526501767
Mexico,Naucalpan de Juarez,11632,111329,3156.631691,109954.6127,139865.1098,78.76134129,6388.952277,3489.784278,9.570925034
Mexico,Nextlalpan,351,1534,5.770339771,352.5756868,444.710775,10.44897105,683.481706,805.2853378,4.37037037
Mexico,Nezahualcoyotl,21466,100317,932.2980085,35286.9622,44792.22296,25.8153323,1109.372283,1240.296675,4.673297307
Mexico,Nicolas Romero,4591,21801,151.5270547,5995.791678,7534.863133,19.30684304,839.5316928,960.0557484,4.748638641
Mexico,Nopaltepec,153,569,1.06890594,47.26408954,65.32594601,5.218248096,308.5139893,318.9120582,3.718954248
Mexico,Ocoyoacac,1153,5778,53.4820954,935.6917395,1160.910399,25.71155696,413.7432883,558.1085338,5.011274935
Mexico,Ocuilan,248,1465,12.41507965,224.6439846,343.1709834,23.5401586,1188.52956,650.6844584,5.907258065
Mexico,Otumba,538,2764,21.36935727,713.2295323,928.8703541,21.47587763,1003.053824,933.5005167,5.137546468
Mexico,Otzoloapan,48,190,0.746481853,34.78981236,45.00636206,10.91347738,548.0363334,657.9877494,3.958333333
Mexico,Otzolotepec,811,3480,14.45826707,559.7887124,727.1934288,11.54076235,523.8609717,580.4545249,4.290998767
Mexico,Ozumba,586,2966,20.55453553,620.5156243,805.5881023,19.25014566,779.8537277,754.4655187,5.061433447
Mexico,Papalotla,78,319,0.322424087,32.11725139,41.49339916,2.807593929,322.426057,361.3148656,4.08974359
Mexico,Polotitlan,181,1389,35.28791446,510.2149162,660.2247304,70.5701833,1760.618474,1320.343833,7.674033149
Mexico,Rayon,184,720,0.902436982,61.66428532,83.40633202,3.481624159,314.6076346,321.7836884,3.913043478
Mexico,San Antonio la Isla,329,1846,76.37070095,1088.469653,1501.260903,114.9191961,2840.43017,2259.029889,5.610942249
Mexico,San Felipe del Progreso,1150,5662,30.22375353,915.4044664,1130.817702,14.82777656,447.3175889,554.7792799,4.923478261
Mexico,San Jose del Rincon,252,1257,3.511618858,155.7900684,178.4534605,7.760140675,211.1086122,394.3548584,4.988095238
Mexico,San Martin de las Piramides,336,1860,16.69245571,580.1341352,717.6806286,24.92899598,999.1239883,1071.805001,5.535714286
Mexico,San Mateo Atenco,2037,12173,227.9888755,5874.400656,7204.788678,52.02517307,1503.298896,1644.073103,5.975945017
Mexico,San Simon de Guerrero,31,155,0.383754755,82.52142562,101.7192307,6.877325367,1685.846802,1822.925281,5
Mexico,Santo Tomas,50,202,0.606297468,41.03974389,62.51052107,8.337423921,1159.137762,859.6056252,4.04
Mexico,Soyaniquilpan de Juarez,84,437,1.335256272,40.7699292,50.04329375,8.487517623,262.5035805,318.0987398,5.202380952
Mexico,Sultepec,132,465,2.351593068,142.1714048,169.2641561,14.04774831,520.6472707,1011.135939,3.522727273
Mexico,Tecamac,5338,30288,360.1985218,14489.11135,16927.2749,33.03458298,1081.327289,1552.436874,5.674035219
Mexico,Tejupilco,1086,5223,62.19981187,1492.438059,1935.763867,33.0800795,974.846522,1029.5083,4.809392265
Mexico,Temamatla,139,557,2.724833994,75.53415569,99.16411883,13.58883899,417.7683681,494.5348036,4.007194245
Mexico,Temascalapa,565,2044,2.628457229,233.8362918,333.0061368,3.572049942,474.6380912,452.5523711,3.617699115
Mexico,Temascalcingo,618,3314,78.34905309,1279.040229,1690.801679,65.67177386,1498.617387,1417.221282,5.362459547
Mexico,Temascaltepec,115,459,3.364425253,268.3353556,345.5542381,20.36084031,1783.924088,2091.226326,3.991304348
Mexico,Temoaya,734,3074,13.46120562,633.6481563,844.6502278,12.16403313,747.5812364,763.2565494,4.188010899
Mexico,Tenancingo,1637,8527,92.26235336,3816.307741,4852.925729,30.05562506,1602.449661,1580.901753,5.208918754
Mexico,Tenango del Aire,151,706,1.270420994,58.62189216,76.91872356,4.99850879,313.2157913,302.6389816,4.675496689
Mexico,Tenango del Valle,1479,7878,99.40650011,2434.542549,3254.747487,35.05066857,1353.764627,1147.621889,5.326572008
Mexico,Teoloyucan,1225,5902,54.51420294,1487.558135,1864.508848,25.65712326,731.1485505,877.5315563,4.817959184
Mexico,Teotihuacan,928,4866,33.61972027,1602.348001,1998.317352,19.19196709,1084.619346,1140.748363,5.243534483
Mexico,Tepetlaoxtoc,253,967,2.004636714,160.6816225,211.0279776,5.758464649,530.7610716,606.1932024,3.822134387
Mexico,Tepetlixpa,319,1348,1.673451103,102.7063552,143.9834598,3.448423802,344.8594004,296.7018213,4.225705329
Mexico,Tepotzotlan,1070,8647,222.0117637,5520.05024,6672.30185,71.31945688,2414.952871,2143.422205,8.081308411
Mexico,Tequixquiac,599,2741,15.87062475,678.1489713,837.0506023,16.08357123,663.2860614,848.2818541,4.575959933
Mexico,Texcaltitlan,196,833,10.24397397,393.0316076,500.1776791,34.16024401,1373.329046,1667.926101,4.25
Mexico,Texcalyacac,90,465,2.62495262,98.0706598,117.2647233,15.68072055,511.3923121,700.5061131,5.166666667
Mexico,Texcoco,4482,29391,506.7490308,19387.19223,24158.2718,47.89344345,2642.8743,2283.226517,6.557563588
Mexico,Tezoyuca,490,2460,107.1043752,1432.943921,2263.72549,120.9398997,4102.478424,2556.148927,5.020408163
Mexico,Tianguistenco,1446,7672,93.51700361,5690.124205,8008.36504,33.85941794,4273.712602,2899.564448,5.305670816
Mexico,Timilpan,80,465,1.370302369,64.04144573,74.64919789,8.185796708,320.7447846,445.9330818,5.8125
Mexico,Tlalmanalco,736,3206,11.95597578,500.6806887,643.918517,10.35902802,495.4780063,557.9109629,4.355978261
Mexico,Tlalnepantla de Baz,10690,117339,4417.555193,206238.3131,249134.7668,104.577222,9998.674393,5897.79203,10.97652011
Mexico,Tlatlaya,112,437,2.015150542,62.90403728,79.13770301,12.80924576,352.6417457,503.0365052,3.901785714
Mexico,Toluca,16237,113409,2218.805161,110105.7112,136972.5109,54.34619536,4216.705757,3354.929476,6.984603067
Mexico,Tonanitla,106,494,3.20671782,55.80511989,78.76618822,18.03147672,517.6716592,442.9047921,4.660377358
Mexico,Tonatico,294,1371,5.228877581,351.4568863,436.0420967,10.59420857,749.7763877,883.4631995,4.663265306
Mexico,Tultepec,1717,7373,68.10332681,2522.469572,3309.324778,25.65792863,1162.803142,1246.788122,4.294117647
Mexico,Tultitlan,6545,42510,874.2827005,42123.17545,51013.43005,57.129218,3402.07618,3333.426778,6.495034377
Mexico,Valle de Bravo,1039,5876,84.18598044,2729.866351,3515.457353,39.79747204,1875.213938,1661.871905,5.655437921
Mexico,Valle de Chalco Solidaridad,7114,32346,186.7781707,8368.7467,9523.51352,16.03995091,377.967017,817.8508694,4.546809109
Mexico,Villa de Allende,197,745,3.127864103,151.3962758,185.2013821,11.66243141,432.5612263,690.5346087,3.781725888
Mexico,Villa del Carbon,400,2154,20.9785933,564.1732011,734.2699008,27.05379307,1035.542406,946.9074343,5.385
Mexico,Villa Guerrero,521,3088,44.6136807,1709.485364,2225.719781,40.13176517,2514.505948,2002.122716,5.92706334
Mexico,Villa Victoria,300,2026,52.69706284,741.9415363,1050.332942,72.25110074,2367.54021,1440.07478,6.753333333
Mexico,Xalatlaco,414,1718,5.945570253,228.9749755,318.8911024,9.613197278,563.409532,515.6045505,4.149758454
Mexico,Xonacatlan,847,4024,28.34703507,1312.662395,1647.301594,19.56803282,1004.500078,1137.136621,4.750885478
Mexico,Zacazonapan,77,433,1.962581398,45.11022404,57.11976577,12.59033486,362.4444565,366.4342172,5.623376623
Mexico,Zacualpan,161,845,2.910578305,90.08321475,123.0472119,9.56797602,518.5199939,404.4944507,5.248447205
Mexico,Zinacantepec,2522,14266,194.2535031,5647.633044,7269.983204,37.82371121,1572.932259,1415.56132,5.656621729
Mexico,Zumpahuacan,143,627,1.25815486,59.67556502,73.37543293,5.573962699,241.6805177,325.0728023,4.384615385
Mexico,Zumpango,2308,12412,139.5290236,4926.111362,5969.269518,31.22628271,1087.556726,1335.909138,5.377816291
Michoacan,Acuitzio,177,831,5.916447093,200.5430055,242.646433,19.77686553,567.9061588,811.0925023,4.694915254
Michoacan,Aguililla,225,1290,16.30798708,371.0912124,478.095436,35.11625124,1119.706623,1029.490603,5.733333333
Michoacan,alvaro Obregon,216,1000,15.98294365,870.6615229,985.9078874,44.39706568,1276.535762,2738.633021,4.62962963
Michoacan,Angamacutiro,176,1052,19.69303533,256.8869362,314.8167723,51.99893148,603.4848615,831.2652417,5.977272727
Michoacan,Angangueo,123,482,2.469016767,126.5408236,160.1389287,14.22900396,703.0056082,922.8845591,3.918699187
Michoacan,Apatzingan,1938,15086,799.4623759,10061.01307,13049.39186,147.204615,3137.421761,2402.77812,7.784313725
Michoacan,Aporo,39,179,1.37897213,24.81846536,37.30029999,21.39931922,790.8021723,578.8376782,4.58974359
Michoacan,Aquila,42,277,6.62563276,99.98646236,132.5845651,66.44236623,1717.755951,1329.568443,6.595238095
Michoacan,Ario,435,2518,88.62194225,1118.960193,1491.02247,97.76491732,1809.963823,1644.848722,5.788505747
Michoacan,Arteaga,264,1544,16.44916756,413.8729221,518.3861079,29.59334981,926.5995182,932.617494,5.848484848
Michoacan,Briseñas,111,619,7.925806483,636.0248383,737.069113,35.56725221,2330.291996,3307.615836,5.576576577
Michoacan,Buenavista,528,3035,42.3344444,765.8863823,1074.890901,38.74651694,1402.935995,983.7917816,5.748106061
Michoacan,Caracuaro,99,640,4.928183733,83.22038757,102.7897564,21.38968634,410.8076616,446.1360953,6.464646465
Michoacan,Charapan,249,1184,5.696468206,105.0402282,159.5725939,13.36446182,544.800285,374.3726397,4.75502008
Michoacan,Charo,147,701,1.996226322,91.2528253,116.1235167,7.910232692,432.246128,460.1502485,4.768707483
Michoacan,Chavinda,145,748,12.29255156,314.1230433,392.133912,45.64970129,1258.971594,1456.231105,5.15862069
Michoacan,Cheran,824,3824,13.75688863,459.6190517,637.0270136,9.993090884,551.6824208,462.7404504,4.640776699
Michoacan,Chilchota,398,2046,15.98294365,342.171016,432.9224607,21.69944559,521.8348755,587.7626543,5.140703518
Michoacan,Chinicuila,37,138,0.551588852,42.48526773,54.10986206,11.10283519,831.3067172,1089.167916,3.72972973
Michoacan,Chucandiro,55,246,1.214808782,67.87666424,77.24245821,13.717353,411.6659187,872.2048127,4.472727273
Michoacan,Churintzio,103,563,5.249943897,127.6268274,172.4644887,25.90262432,1067.62992,850.9201141,5.466019417
Michoacan,Churumuco,148,723,7.118122807,156.6980952,219.3613621,27.34794378,1042.513967,842.7899266,4.885135135
Michoacan,Coahuayana,146,998,27.26096571,296.3906816,428.8305365,75.87665807,2001.120419,1193.583101,6.835616438
Michoacan,Coalcoman de Vazquez Pallares,256,1463,25.40591987,344.0380305,424.8848637,48.23786715,601.5724102,806.7229887,5.71484375
Michoacan,Coeneo,169,750,6.179108451,190.8715856,235.6294833,22.88558686,634.1023871,872.7017899,4.437869822
Michoacan,Cojumatlan de Regules,141,690,2.774360596,112.3572146,139.2218838,11.16892349,474.5923693,560.4745727,4.893617021
Michoacan,Contepec,152,619,9.390143555,748.0571069,932.7844436,42.13850096,3204.261571,4185.893213,4.072368421
Michoacan,Copandaro,96,391,3.03045542,52.87498936,61.77093977,21.52923714,169.7191838,438.838731,4.072916667
Michoacan,Cotija,317,1922,33.29889368,681.1210759,907.6976814,48.12535218,1693.63575,1311.853511,6.063091483
Michoacan,Cuitzeo,867,5166,51.65235609,3597.36059,4808.153986,27.77366762,3713.767268,2585.36262,5.958477509
Michoacan,Ecuandureo,157,871,7.64672879,139.1082537,184.9269649,24.38681206,675.3712385,589.765802,5.547770701
Michoacan,Epitacio Huerta,102,377,0.728885269,80.83745004,99.48821149,5.370507434,488.0685235,733.0401672,3.696078431
Michoacan,Erongaricuaro,77,397,2.531398839,80.77189075,92.89445695,17.7119986,346.0017085,649.9752096,5.155844156
Michoacan,Estatal,69202,468515,15699.73889,357102.4313,442660.2848,93.08215488,2804.114306,2624.487801,6.770252305
Michoacan,Gabriel Zamora,268,1670,42.70217031,501.2320959,649.2716687,71.02822739,1091.805582,1079.959529,6.231343284
Michoacan,Hidalgo,2455,13740,295.0015379,5323.704764,6855.264276,59.63964457,1399.137785,1385.909808,5.596741344
Michoacan,Huandacareo,193,1141,14.15744721,388.4302183,440.5213038,34.46646997,545.9648568,1072.45424,5.911917098
Michoacan,Huaniqueo,93,356,2.96479008,58.91499488,76.18758195,23.13350562,427.353554,594.4723935,3.827956989
Michoacan,Huetamo,668,3901,91.86909329,1649.380423,2115.814163,65.41705353,1557.570888,1506.603836,5.839820359
Michoacan,Huiramba,83,300,1.720431896,30.91832936,43.01343511,15.92992496,347.2113072,398.2725473,3.614457831
Michoacan,Indaparapeo,212,921,5.46335625,153.3745244,212.6524736,16.47773028,705.1178319,641.3695065,4.344339623
Michoacan,Irimbo,138,624,6.3432718,163.1998661,204.3317092,28.23749911,700.2530466,909.596284,4.52173913
Michoacan,Ixtlan,146,667,4.498075759,102.5974322,145.4297839,18.73261602,729.3431507,605.6546058,4.568493151
Michoacan,Jacona,769,5465,189.1588604,4303.556668,5358.780722,96.14662009,3128.396163,2723.788107,7.10663199
Michoacan,Jimenez,168,719,5.351725173,199.5881202,243.4772647,20.67580425,637.1927803,940.6477544,4.279761905
Michoacan,Jiquilpan,680,3978,70.77738623,1297.352711,1635.400489,49.42278799,1091.790817,1141.97565,5.85
Michoacan,Jose Sixto Verduzco,402,2129,21.1672222,554.3550704,710.4980559,27.61758546,932.6683476,927.0106673,5.2960199
Michoacan,Juarez,109,522,5.400974178,216.2544309,262.5552775,28.74081619,1042.300522,1397.165163,4.788990826
Michoacan,Jungapeo,150,746,4.934750267,105.6359626,136.9347628,18.37485205,488.2231467,509.8851756,4.973333333
Michoacan,La Huacana,338,2134,52.75881706,697.5565038,900.7896422,68.67491547,1236.639721,1172.536762,6.313609467
Michoacan,La Piedad,1877,14528,585.3802359,10849.69983,13625.86462,111.9256753,3242.148453,2605.287992,7.740010655
Michoacan,Lagunillas,96,406,6.008378568,190.4782299,235.4645616,41.10822775,1127.834293,1611.005484,4.229166667
Michoacan,Lazaro Cardenas,2805,21660,1054.017348,38454.97357,46595.62374,135.1720206,7017.857815,5975.636573,7.721925134
Michoacan,Los Reyes,941,6495,262.1623016,4306.150535,5495.398088,112.1214189,2736.702242,2350.26862,6.902231668
Michoacan,Madero,167,811,11.9806412,138.3329439,189.6536818,41.03521441,654.3595596,649.5878949,4.856287425
Michoacan,Maravatio,1028,6315,182.2213172,2587.892956,3573.332643,80.1536541,2170.391183,1571.80111,6.142996109
Michoacan,Marcos Castellanos,236,1546,30.21262272,944.0622696,1130.762001,54.28457439,1841.891586,2031.698292,6.550847458
Michoacan,Morelia,13135,109614,4984.101053,103981.1236,129393.4244,126.3043511,4320.136978,3279.017086,8.345184621
Michoacan,Morelos,101,503,2.731678125,69.77503313,94.94819834,15.08547672,617.2026151,524.3439272,4.98019802
Michoacan,Mugica,799,4919,111.8970219,2044.893894,2505.804094,63.18866857,1213.368021,1415.036985,6.156445557
Michoacan,Nahuatzen,585,2449,7.088573404,242.7717369,322.9850619,8.040213017,347.2210431,366.3457442,4.186324786
Michoacan,Nocupetaro,68,391,2.928674144,62.52645642,82.7191019,20.80615334,705.2275875,587.6605705,5.75
Michoacan,Nuevo Parangaricutiro,587,3110,28.06536612,955.4296797,1160.065157,25.06731522,835.5579742,1036.142512,5.298126065
Michoacan,Nuevo Urecho,45,194,0.590988056,29.6527501,40.0884095,8.462028292,607.6957624,574.0035725,4.311111111
Michoacan,Numaran,128,615,6.277606461,175.4195469,215.3783485,28.35413939,730.9287139,972.8019354,4.8046875
Michoacan,Ocampo,167,763,3.056721556,140.8698032,184.2672782,11.12830041,671.0038839,670.8434478,4.568862275
Michoacan,Pajacuaran,299,1612,8.323081787,323.9455345,442.7057378,14.34222806,1025.985893,762.8648639,5.391304348
Michoacan,Panindicuaro,168,711,5.95256303,235.069946,292.1727177,23.25583306,845.7375777,1141.478034,4.232142857
Michoacan,Paracho,842,4240,101.4037006,924.2234596,1302.657044,66.433242,913.9280929,853.4178745,5.035629454
Michoacan,Paracuaro,231,1280,17.59174446,459.0546718,599.3190771,38.17652878,1475.140222,1300.605636,5.541125541
Michoacan,Patzcuaro,1913,12463,358.9924113,5362.416097,6843.906464,80.01292967,1629.926752,1525.383238,6.514898066
Michoacan,Penjamillo,131,761,6.776663041,204.2570815,265.6483365,24.73595795,1158.070228,969.6610327,5.809160305
Michoacan,Periban,353,2493,53.63216607,1120.550718,1437.089976,59.75861977,2068.831382,1601.25014,7.062322946
Michoacan,Purepero,356,1920,38.63748579,761.3285867,924.3889977,55.89914032,970.8405528,1337.368342,5.393258427
Michoacan,Puruandiro,1076,6651,184.0172643,3520.342681,4600.60786,76.85446811,2313.733775,1921.435315,6.181226766
Michoacan,Querendaro,241,1068,6.533701285,225.0080208,278.7175999,16.99360509,543.7514735,724.9209319,4.43153527
Michoacan,Quiroga,871,4543,30.09770838,780.759789,1005.953648,18.40298162,622.1971893,615.0815956,5.215843858
Michoacan,Sahuayo,1632,12191,343.3246613,7019.458405,9053.206313,78.22816952,2877.218216,2062.816448,7.46997549
Michoacan,Salvador Escalante,668,3847,68.91249059,1797.997623,2159.344145,49.75918507,1216.043045,1559.183307,5.758982036
Michoacan,San Lucas,174,1405,38.58823678,306.8345609,386.442559,76.29149226,654.849319,764.0224575,8.074712644
Michoacan,Santa Ana Maya,183,684,6.536984552,142.5173365,204.9384965,26.54720822,848.2722429,832.2713469,3.737704918
Michoacan,Senguio,85,354,1.625217154,111.752929,144.3686842,12.75280252,1012.762682,1132.836505,4.164705882
Michoacan,Susupuato,25,125,,10.39827284,12.98524667,,287.4415367,288.5610371,5
Michoacan,Tacambaro,757,4915,141.1246645,1854.558185,2419.179771,79.75848564,1554.003091,1367.231701,6.492734478
Michoacan,Tancitaro,219,1427,42.48875795,854.9472471,1058.034663,82.70800816,2037.020009,2059.555132,6.515981735
Michoacan,Tangamandapio,404,1941,13.93418505,341.8745741,449.4861961,19.94130324,644.096789,643.2626311,4.804455446
Michoacan,Tangancicuaro,624,4115,95.22459214,2729.572274,3305.857721,64.2801351,2141.474602,2231.576698,6.594551282
Michoacan,Tanhuato,205,1311,20.56310108,366.2056204,449.3119393,43.56958445,847.4690759,952.0127537,6.395121951
Michoacan,Taretan,140,557,7.295419223,171.3776744,228.0057463,36.38250161,978.8224736,1137.072343,3.978571429
Michoacan,Tarimbaro,376,4111,272.2846137,17129.3844,19636.33794,183.9810628,16509.07889,13268.1545,10.93351064
Michoacan,Tepalcatepec,447,2962,106.5781293,1138.787601,1595.318303,99.94947985,2174.699059,1496.097141,6.62639821
Michoacan,Tingambato,367,1839,11.23862286,247.6829825,358.4992293,16.97574597,753.6907652,541.5069018,5.010899183
Michoacan,Tingüindin,206,1195,17.45384725,370.5781397,455.9928222,40.57147199,916.4082424,1059.955421,5.800970874
Michoacan,Tiquicheo de Nicolas Romero,103,590,8.375614059,169.7557947,203.1181348,39.4332112,673.8599256,956.3000696,5.72815534
Michoacan,Tlalpujahua,148,892,9.209563871,145.3335354,195.435275,28.67950882,767.4957891,608.6051163,6.027027027
Michoacan,Tlazazalca,99,520,6.369537936,183.2439052,215.8513314,34.02530949,736.192151,1153.051984,5.252525253
Michoacan,Tocumbo,160,1022,31.08597174,600.4204452,705.9984952,84.49111693,1293.265247,1918.891322,6.3875
Michoacan,Tumbiscatio,48,266,2.544531907,51.18184954,67.50274527,26.57197063,797.2432771,704.9158863,5.541666667
Michoacan,Turicato,311,1787,13.67152369,297.3227636,417.936372,21.25151354,955.181178,649.6554934,5.745980707
Michoacan,Tuxpan,322,1614,18.63582336,597.2051898,748.7318747,32.07321934,1146.401497,1288.606421,5.01242236
